,summary,severity
1539,"""Create"" button for flags has many leading spaces",trivial
1541,sanitycheck.cgi should tell in which bugs some fields are incorrect,minor
1542,Javascript error when loading index.cgi,trivial
1543,"Bugs with ""New:"" in the header have an extra space before ""New:""",trivial
1545,checksetup.pl can't cope with a standard CVS install or update,major
1546,Bugzilla.pm is freely accessible from the web,minor
1547,deleting a flagtype should ignore inactive flags when confirming,minor
1548,Disallow development DBD versions,major
1549,syntax error in SQL statement,trivial
1550,Banner name text missing or distorted when printed,trivial
1551,[PostgreSQL] The 'percentage complete' column cannot be displayed,major
1552,"Release Bugzilla 2.16.11, 2.18.5, 2.20.1, and 2.22rc1",blocker
1553,"Status Update for 2.22rc1, 2.20.1, 2.18.5, and 2.16.11",blocker
1554,"Update Download Page for 2.16.11, 2.18.5, 2.20.1, and 2.22rc1",blocker
1555,"Update ""Changes"" Page for 2.16.11, 2.18.5, 2.20.1, and 2.22rc1",blocker
1556,"News/Release Announcement for Bugzilla 2.16.11, 2.18.5, 2.20.1, and 2.22rc1",blocker
1557,"Update Release Info Pages for 2.16.11, 2.18.5, 2.20.1, and 2.22rc1",blocker
1558,"Security Advisory for 2.16.11, 2.18.5, 2.20.1, and 2.22rc1",blocker
1559,Release Notes For Bugzilla 2.16.11,blocker
1560,Release Notes For Bugzilla 2.18.5,blocker
1561,Release Notes for Bugzilla 2.20.1,blocker
1562,New self-created accounts dont get regexp group memberships,critical
1563,enter_bug.cgi: Wrong case of cgi param product produces software error,minor
1564,BugMail.pm crashes when checking email prefs of a deleted user,minor
1565,Incorrect footer if no query is passed to buglist.cgi,minor
1566,printing format in bug listing don't show status attribute value,minor
1567,please be nice to links and generate explicit action uris,minor
1568,spell provided correctly,trivial
1569,versioncache not responding properly,critical
1570,duplicates.cgi doesn't use <th>,minor
1571,error in regex in .htaccess files,minor
1572,DERIVE_GROUPS_TABLES_ALREADY_LOCKED is ignored on 2.20+ when creating a new user object,critical
1574,Typo in error message,trivial
1575,Logging in with 'Remember my Login' deselected gives: Use of uninitialized value in string eq at Bugzilla/Auth/Login/WWW/CGI.pm line 83,minor
1576,"Spelling mistake in docs, section ""Searching for Bugs""",trivial
1577,Release Notes for Bugzilla 2.22rc1,blocker
1578,process_bug.cgi crashes when encountering a deleted user account and when strict_isolation is on,minor
1579,create-series JavaScript Error: 'options' is null or not an object.,major
1580,showing system error while searching all bugs in specific search.,major
1581,Tabs on top of query.cgi search page are too large,minor
1582,admin/classifications/select.html.tmpl has a link pointing to itself,trivial
1583,Make the group name an edit link,trivial
1585,trivial UI changes for 2.20 (Selenium compat),trivial
1586,Bug Activity Page does not use bug summary in page title,trivial
1587,Remove whitespaces from the 'Long Format' button,trivial
1588,Error when confirming user deletion,minor
1589,"The ""Enter a bug # or some search terms"" box uses wrong URL for show_bug.cgi",minor
1591,terms.Bugs not used everywhere in templates,minor
1593,"Wrong colspan for ""summarize time"" link below time tracking bar on show_bug.cgi",trivial
1594,Hide resolved bugs by default when accessing showdependencytree.cgi from show_bug.cgi,minor
1595,undef error - DBD::mysql::db do fail,critical
1597,[PostgreSQL] Bugzilla::DB::Pg does not support adding a new SERIAL-type column to a table,critical
1598,Additional Comments field columns are constant at 80 cols,trivial
1599,Unable to login on a fresh Bugzilla install using the login form on the home page,blocker
1600,Attachment filenames having UTF8 characters in them are rendered incorrectly,minor
1601,Internal Error,critical
1602,Bugzilla fails when there are no keywords,critical
1603,DB::Mysql has old code for MySQL 3.x,trivial
1604,"Release Bugzilla 2.20.2, 2.22, and 2.23.1",blocker
1605,"Status Update for Bugzilla 2.20.2, 2.22, and 2.23.1",blocker
1606,"Update ""Download"" Page for Bugzilla 2.20.2, 2.22, and 2.23.1",blocker
1607,"Update ""Changes"" Page for Bugzilla 2.20.2, 2.22, and 2.23.1",blocker
1608,"Release/News Announcement for Bugzilla 2.20.2, 2.22, and 2.23.1",blocker
1609,"Update ""Release Info"" pages for Bugzilla 2.20.2, 2.22, and 2.23.1",blocker
1610,"Incorrect English in ""You can't make [% terms.abug %] blocked or dependent on itself.""",trivial
1611,Internal Server Error on 60% of all clicks,major
1612,Finalize Release Notes for 2.22,blocker
1613,Release Notes for 2.20.2,blocker
1614,Update New Features page for Bugzilla 2.22,blocker
1615,Crash when changing the status of a bug which has dependencies,blocker
1616,"[PostgreSQL] Crash when changing the displayed columns after a ""specific"" search",major
1617,"""Cancelled Because:"" needs a space after "":""",trivial
1618,Remove unused IsInClassification() function from globals.pl,trivial
1619,"[SECURITY] H1, H2 and H3 are not filtered in global/header.html.tmpl",major
1620,[PostgreSQL] Email may or may not be sent from BugMail::ProcessOneBug(),major
1621,Bad alignment of ) for Alias,trivial
1622,Missing newline in Search.pm,trivial
1623,"[MySQL 5.1] MySQL does not support ""TYPE"" as part of CREATE TABLE",minor
1624,Bugzilla 3.0: Roadmap,blocker
1626,User facing product errors should consistently identify the product,trivial
1627,"User facing errors should consistently avoid using ""legal""",trivial
1628,"Fix sudo_in_progress to not say ""an sudo""",trivial
1629,"Fix still_unresolved_bugs to not say ""has still""",trivial
1630,"patch_too_large should favor ""splitting"" over ""breaking""",trivial
1631,"milestone_required should use ""select"" instead of ""determine""",trivial
1632,Add 'extensions' to .cvsignore,trivial
1633,login_required_for_pronoun doesn't make sense,trivial
1635,"illegal_change_deps error uses ""empowered"" inconsistently with ""allowed""",trivial
1636,component_not_valid could be improved,trivial
1637,classification_not_deletable uses Can Not as two words,trivial
1638,alias_is_numeric uses 'another' which to me implies a real one was given/accepted,trivial
1639,alias_in_use doesn't acknowledge that you could remove the alias from the other bug,trivial
1642,customization.xml says cookies are never deleted,minor
1643,"The heading of the attachment diff page can extend off the right-hand side of the page, requiring horizontal scrolling in order to reach the link to the host bug",minor
1645,Uninitialized value when entering a new bug and an alias is given,minor
1646,Cannot post a bug with keywords in it,critical
1647,file_too_large error should mention AttachURL when enabled,minor
1648,Provide editbugs as default timetrackinggroup value,minor
1649,Activity log and bugmail doesn't show a flag change when only requester/setter changes,minor
1650,extra </a> in sudo_password_required message,trivial
1652,Incorrect examples for time units in Advanced Query help,trivial
1655,importxml.pl crashes when importing bugs having attachments from versions 2.20 or older,major
1657,Simple CSS error,trivial
1659,localconfig generated by checksetup.pl contains an extra '\',trivial
1660,Various minor template bugs,minor
1662,"When changing several bugs at once, the original resolution should be correctly displayed in the error message",minor
1663,OS becomes Other when use windows98,minor
1665,"LDAP user login failure: Can't locate object method ""realname"" via package ""Bugzilla::User""",major
1667,Typo at bottom; 'myslqd' should be 'mysqld',trivial
1669,"2.20 doesn't have ""After changing bugs"" and ""Add individual bugs to saved searches""",minor
1671,"When editing a simple search, the bug status is lost",minor
1672,"during logout, says ""Your login has been forgotten"" instead of ""You have been logged out.""",trivial
1673,[LDAP] URI-parsing code duplicated with Net::LDAP,minor
1674,B8 and B9 don't have consistent URLs due to lack of section ID,trivial
1675,query.cgi#chart doesn't work anymore,minor
1676,bug creation timestamp is different than the first long description associated with that bug,minor
1677,.cgi scripts should call Throw*Error() instead of die(),minor
1678,process_bug.cgi fails when changing several bugs at once if all bugs are in the same product,critical
1679,009bugwords.t barewords detection is imperfect,minor
1680,Insecure dependency in exec while running with -T switch at /usr/lib/perl5/site_perl/5.8.6/Mail/Mailer/sendmail.pm line 16.,major
1681,Bug->check() / ValidateBugId() should throw an error if no bug ID is passed,major
1682,it's impossible to search bugmail for comments by a person,minor
1683,page.cgi?id=fields.html still contains obsolete values for Platform and OS,minor
1684,The bugzilla-enter-bug-page is broken in IE7/Vista Beta2,major
1685,Release Bugzilla 2.23.2,blocker
1686,Status update for 2.23.2,blocker
1687,"Update ""Download"" Page for 2.23.2",blocker
1688,"Update ""Changes"" Page for 2.23.2",blocker
1689,Release/News Announcement for 2.23.2,blocker
1691,Update bugzilla-update.xml,blocker
1692,Including the name in comments in email makes the line too long,minor
1693,Bugzilla/Search/Quicksearch.pm shouldn't use Bugzilla.pm,minor
1694,Component list not filtered when a product selected on Request Queue or Edit Flag Types,minor
1695,attachments when retrieved from postgres are garbage,major
1696,post_bug.cgi lets users with editbugs and canconfirm privs enter bugs as UNCONFIRMED even when votes_to_confirm is 0,minor
1697,Quicksearch.pm defines $cgi outside routines,major
1698,checksetup fails if no database exists,blocker
1699,colon in name of product or component breaks inclusions/exclusions in flags,major
