,summary,severity
1642,[trunk] Right click on toolbars has no effect,minor
1643,FF09x still crashes on my system once a while [@ nsMappedAttributes::Equals ],critical
1644,Crash when you are taken to a log-in page,critical
1647,Firefox hangs on www.netgear.de when flash not installed,critical
1650,Download directory set in Prefs isn't respected by Save Link/Image As...,major
1651,Browser crashing,critical
1652,Browser hangs at http://www.thestar.com,critical
1654,unable to migrate from Opera,major
1655,Status bar icons should be inaccessible (collapsed) when hidden,trivial
1656,Live Bookmark wont display 'Open in Tabs' with dynamic loading,minor
1657,Fullscreen window management buttons need tooltips,trivial
1660,"OS X Crashes, System.log shows: Firefox.app/Contents/MacOS/firefox-bin: *** Warning: ATSUMeasureText has been deprecated.  Use ATSUGetUnjustifiedBounds instead. ***",critical
1662,[BEOS] Cannot build mozilla/modules/plugin ( no stdint.h) on AVIARY-branch,blocker
1665,Firefox crashes when clicking the 'products' link.,critical
1667,Bookmark subfolders do not expand when dragging a bookmark item on to them when you have scrolled Bookmarks menu down.,minor
1668,selected component of <option> tag,major
1670,Clicking on back and forward on sites with SSL makes firefox drop visual indications of secure site,major
1671,"using ""back"" in installer during custom install = reproducable crash",critical
1673,Navigator toolbar buttons become corrupted when switching from remote desktop to local desktop,minor
1674,link opens in wrong tab,minor
1675,crash accessing streamed audio or video on the BBC website,critical
1676,crash if I use javascript to set display to none on a div that contains an iframe [@ nsCSSFrameConstructor::RecreateFramesForContent ],critical
1677,This page does not display some of its images. Netscape 7.2 handles it correctly...,major
1678,"Upon completing a purchase transaction, I hit the back button which promopted a Firefox message and the browser froze.",critical
1679,search icons corrupted,major
1680,getShellService() doesn't return null on OS X / Default browser box is shown on OS X,major
1681,Password requested on browser open; when password protected domain added to bookmark toolbar,minor
1682,Both FireFox and Thunderbird Crash due to User Survey,critical
1683,image as background not user specific,minor
1684,Sometimes Firefox will choke on a page at NYTimes.com,critical
1689,on solaris: shift + left (or right) arrow crashes firefox,critical
1691,"""Refresh Live Bookmark"" should be ""Reload Live Bookmark""",trivial
1692,body.onLoad('myfrom.submit()') doesn't seem to execute,major
1693,"""setup has detected a process is still running"" dialog could use a line break",minor
1694,Secure window not appearing,major
1695,Single-clicking folder in history sidebar should open folder,minor
1696,Shift-Delete crashes when removing URL from Location Bar history - FFBranch [@ morkRowMap::Hash ],critical
1697,Crashes browser on viewing the following URL,critical
1699,Moving bookmarks when autoscrolling in the manage bookmarks dialog results in scroll being stuck until window is closed,minor
1700,2004-09-10 installer build has wrong version number,major
1703,Bring back chrome bar below tabs,minor
1704,View Image should be disabled / not show on context menu when only image is being viewed,minor
1706,wrong security icon (SSL) shown,major
1709,personal toolbar default icon size setting messed up when icon size is changed in the customize toolbar menu,trivial
1711,search bar resets back to google when trying to change to yahoo,major
1713,"""Use Small Icons"" not toggling correctly",minor
1715,sites/exceptions list allows invalid hostnames,minor
1717,update window.open statusbar/location restriction prefs,major
1718,Form post not sending data,major
1719,crash after bookmarks folder renamed/moved/and then trying to add new bookmarks,critical
1720,fresh installation does not preserve bookmarks or plug-ins,major
1721,options not saved between restarts,major
1722,password dialog default action (pressing enter) weirdness,minor
1723,middle click on image links does not work,major
1724,can't drag from address bar,major
1725,Control j shortcut key appears 2 times in Tools menu,minor
1729,live bookmark icon color should be orange and match rss icon color,trivial
1730,Every few minutes firefox does nothing; it's not freezing but it doesn't loads anythin,critical
1733,"crash if i click on text ""learn more"" next to the secondary email field of form to join gmail.",critical
1734,Search via Google  in the search bar gives less results than normal,minor
1735,Bookmarks menu top separator is draggable,trivial
1736,GMail popups cannot be made to pop up,major
1738,Firefox crashes when viewing email (composed in Incredimail ) through Mediacom Webmail,critical
1739,After updateing from firefox .9 to 1.0PR I start the browser and it errors out with a Java error and locks up the PC,critical
1741,Live Bookmarks / livemarks do not automatically refresh,minor
1742,while opening v1.0 it freezes,critical
1745,firefox-installer crash with $LANG=sk_SK.UTF-8,critical
1746,Crash when setting minimum font size,critical
1747,Page does not load - wants to install istinstall_netscape.exe (spyware?),major
1750,Aborted drag of toolbar bookmark counts as click,minor
1751,Mouse-selecting text of greater width than the input of a form doesn't select text correctly.,minor
1753,"Live Bookmark states ""loading..."" forever when offline",minor
1754,"Crashes on loading the page, cookies are a suspect",critical
1755,triple clicking text after text input box crashes browser (firefox),critical
1756,No pop-ups even if the site is allowed,major
1759,the lines underneath hyperlinks (not mouseover) disappears when highlighting a lot of them rapidly,minor
1760,"With Firefox 1.0PR, I can't read my SSL MS Exchange webmail, also local Outlook e-mail links fail to startup Firefox window with linked page",major
1761,"""Set as Wallpaper"" changes wallpaper for all users (should not save in windows directory)",minor
1762,"""To view this presentation, you need to install the Flash plug-in""",major
1769,html events doesnÂ´t work,major
1770,New tab does not get focus when right-click on a link and choose Open Link in New Tab,minor
1772,Duplicate parameter generated in Google search,minor
1773,Download link not visible (from TB d/l page),major
1774,"Reliably produces an application crash when the ""Index"" button on the web page is clicked.",critical
1775,1.0rc1 crashes more often than 0.9.3,critical
1777,"When browsing to this page, firefox hangs.",critical
1778,[trunk] Go menu doesn't display recent page history until second opening,minor
1779,"Page is not properly refreshed on scrolling up/down if there is (a) Flash content and a (b) ""position:fixed"" element present.",major
1780,Not allowing me to arrange my bookmarks.,major
1781,no new window opens...,critical
1782,crash on close,critical
1783,JavaScript window.status attribute generates an error.,major
1784,Using webmail to open multiple e-mails in multiple tabs: Attachment name shifts by ONE tab.,major
1785,"UTF-8 chars in data: bookmark get escaped twice if keyword is used, causing incorrect display",minor
1786,"with multiple monitors (secondary to the left, primary on the right), URL Bar history drop down displays on the primary display when FF is on secondary",major
1787,"clicking on ""Customize..."" crashes firefox",critical
1788,Bold text not being displayed properly.  Almost as if it were transparent.,major
1790,firefox fails to save preferences or clear history,major
1791,Print Preview results in crash with this page,critical
1792,"Status bar claims ""Stopped"" when loading a page",minor
1793,Favicon and security lock can render outside address bar when window is resized,minor
1794,System performance slowdown after installing Firefox.,critical
1795,did something illegal that resulted in closing during the installation in Windows 98,major
1796,Provide anti-aliased PNG icons for Gnome and KDE,trivial
1798,focussed bookmark opens if folder is expanded or collapsed using the + or - mark,minor
1799,crash when opening startribune.com with the TBE extension,critical
1800,"Starting Firefox loads the executable file into the ""process"" but does not launch browser",critical
1801,installer crashes given any commandline arguments,critical
1802,crashes after viewing help about info,critical
1803,Download dialog box flickers and shifts to top left corner when opened,minor
1804,Crash when selecting this frame -> reload frame from context menu,critical
1805,Changing CSS of chrome in DOM inspector crashes browser,critical
1806,NeoMail webmail no longer retains session id,major
1807,"unable to POST (submit) form when only form submit object is a <input type=""image"">",major
1808,Arrow keys don't work.,major
1809,Intentionally malformed URL disables Firefox UI,critical
